"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull Day","29 Dec 2025, 12:26","29 Dec 2025, 13:25","","T Bar Row",,"",0,"normal",31.75,10,,,
"Pull Day","29 Dec 2025, 12:26","29 Dec 2025, 13:25","","T Bar Row",,"",1,"normal",31.75,10,,,
"Pull Day","29 Dec 2025, 12:26","29 Dec 2025, 13:25","","T Bar Row",,"",2,"normal",31.75,9,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Upright Row (Barbell)",0,"",0,"normal",27.22,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Upright Row (Barbell)",0,"",1,"normal",27.22,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Upright Row (Barbell)",0,"",2,"normal",27.22,9,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Front Raise (Dumbbell)",0,"",0,"normal",9.07,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Front Raise (Dumbbell)",0,"",1,"normal",9.07,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Front Raise (Dumbbell)",0,"",2,"normal",9.07,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Chest Fly (Machine)",,"",0,"normal",36.29,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Chest Fly (Machine)",,"",1,"normal",36.29,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Chest Fly (Machine)",,"",2,"normal",36.29,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Seated Shoulder Press (Machine)",,"",0,"normal",29.48,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Seated Shoulder Press (Machine)",,"",1,"normal",29.48,11,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Seated Shoulder Press (Machine)",,"",2,"normal",29.48,11,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Triceps Rope Pushdown",,"",0,"normal",22.68,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Triceps Rope Pushdown",,"",1,"normal",24.95,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Triceps Rope Pushdown",,"",2,"normal",24.95,11,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Chest Press (Machine)",,"",0,"normal",27.22,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Chest Press (Machine)",,"",1,"normal",27.22,11,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Chest Press (Machine)",,"",2,"normal",27.22,10,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Incline Bench Press (Dumbbell)",,"",0,"normal",27.22,10,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Incline Bench Press (Dumbbell)",,"",1,"normal",27.22,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Incline Bench Press (Dumbbell)",,"",2,"normal",27.22,9,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Incline Bench Press (Dumbbell)",,"",3,"normal",27.22,12,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Triceps Extension (Machine)",,"",0,"normal",24.95,9,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Triceps Extension (Machine)",,"",1,"normal",24.95,9,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Triceps Extension (Machine)",,"",2,"normal",24.95,10,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Overhead Press (Barbell)",,"",0,"normal",31.75,8,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Overhead Press (Barbell)",,"",1,"normal",31.75,8,,,
"Push Day","28 Dec 2025, 12:05","28 Dec 2025, 13:50","","Overhead Press (Barbell)",,"",2,"normal",31.75,6,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Bicep Curl (Dumbbell)",,"",0,"normal",22.68,8,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Bicep Curl (Dumbbell)",,"",1,"normal",18.14,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Bicep Curl (Dumbbell)",,"",2,"normal",18.14,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",43.09,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",43.09,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",43.09,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",45.36,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Lat Pulldown (Cable)",,"",0,"normal",38.56,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Lat Pulldown (Cable)",,"",1,"normal",38.56,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Lat Pulldown (Cable)",,"",2,"normal",40.82,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",34.02,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",34.02,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",36.29,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Preacher Curl (Machine)",,"",0,"normal",22.68,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Preacher Curl (Machine)",,"",1,"normal",22.68,10,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","Preacher Curl (Machine)",,"",2,"normal",22.68,10,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","T Bar Row",,"",0,"normal",31.75,12,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","T Bar Row",,"",1,"normal",31.75,10,,,
"Pull Day","25 Dec 2025, 12:46","25 Dec 2025, 13:53","","T Bar Row",,"",2,"normal",31.75,11,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Front Raise (Dumbbell)",0,"",0,"normal",9.07,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Front Raise (Dumbbell)",0,"",1,"normal",9.07,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Front Raise (Dumbbell)",0,"",2,"normal",9.07,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Chest Fly (Machine)",,"",0,"normal",36.29,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Chest Fly (Machine)",,"",1,"normal",36.29,9,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Chest Fly (Machine)",,"",2,"normal",34.02,10,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Seated Shoulder Press (Machine)",,"",0,"normal",29.48,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Seated Shoulder Press (Machine)",,"",1,"normal",29.48,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Seated Shoulder Press (Machine)",,"",2,"normal",29.48,10,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Triceps Rope Pushdown",,"",0,"normal",22.68,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Triceps Rope Pushdown",,"",1,"normal",22.68,10,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Triceps Rope Pushdown",,"",2,"normal",22.68,10,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Chest Press (Machine)",,"",0,"normal",27.22,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Chest Press (Machine)",,"",1,"normal",27.22,11,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Chest Press (Machine)",,"",2,"normal",27.22,9,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Incline Bench Press (Dumbbell)",,"",0,"normal",27.22,10,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Incline Bench Press (Dumbbell)",,"",1,"normal",27.22,9,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Incline Bench Press (Dumbbell)",,"",2,"normal",27.22,8,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Triceps Extension (Machine)",,"Sear at 2.5",0,"normal",22.68,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Triceps Extension (Machine)",,"Sear at 2.5",1,"normal",24.95,12,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Triceps Extension (Machine)",,"Sear at 2.5",2,"normal",24.95,11,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Overhead Press (Barbell)",,"",0,"normal",31.75,7,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Overhead Press (Barbell)",,"",1,"normal",31.75,5,,,
"Push Day","24 Dec 2025, 12:06","24 Dec 2025, 13:55","","Overhead Press (Barbell)",,"",2,"normal",31.75,6,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Bicep Curl (Dumbbell)",,"",0,"normal",18.14,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Bicep Curl (Dumbbell)",,"",1,"normal",22.68,9,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Bicep Curl (Dumbbell)",,"",2,"normal",22.68,8,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",43.09,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",43.09,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",43.09,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Lat Pulldown (Cable)",,"",0,"normal",38.56,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Lat Pulldown (Cable)",,"",1,"normal",38.56,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Lat Pulldown (Cable)",,"",2,"normal",38.56,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Hammer Curl (Cable)",,"",0,"normal",29.48,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Hammer Curl (Cable)",,"",1,"normal",31.75,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Hammer Curl (Cable)",,"",2,"normal",31.75,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",34.02,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",34.02,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",34.02,11,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Preacher Curl (Machine)",,"",0,"normal",22.68,8,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Preacher Curl (Machine)",,"",1,"normal",20.41,8,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","Preacher Curl (Machine)",,"",2,"normal",18.14,7,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","T Bar Row",,"",0,"normal",31.75,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","T Bar Row",,"",1,"normal",31.75,12,,,
"Pull Day","22 Dec 2025, 12:18","22 Dec 2025, 13:35","","T Bar Row",,"",2,"normal",31.75,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Front Raise (Dumbbell)",0,"",0,"normal",9.07,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Front Raise (Dumbbell)",0,"",1,"normal",9.07,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Front Raise (Dumbbell)",0,"",2,"normal",9.07,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Chest Fly (Machine)",,"",0,"normal",34.02,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Chest Fly (Machine)",,"",1,"normal",36.29,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Chest Fly (Machine)",,"",2,"normal",36.29,10,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Seated Shoulder Press (Machine)",,"",0,"normal",27.22,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Seated Shoulder Press (Machine)",,"",1,"normal",27.22,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Seated Shoulder Press (Machine)",,"",2,"normal",29.48,9,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Triceps Rope Pushdown",,"",0,"normal",24.95,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Triceps Rope Pushdown",,"",1,"normal",24.95,10,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Triceps Rope Pushdown",,"",2,"normal",22.68,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.68,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Incline Bench Press (Dumbbell)",,"",1,"normal",27.22,10,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Incline Bench Press (Dumbbell)",,"",2,"normal",27.22,10,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Incline Bench Press (Dumbbell)",,"",3,"normal",27.22,8,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Triceps Extension (Machine)",,"",0,"normal",20.41,15,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Triceps Extension (Machine)",,"",1,"normal",22.68,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Triceps Extension (Machine)",,"",2,"normal",22.68,12,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Overhead Press (Barbell)",,"",0,"normal",29.48,8,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Overhead Press (Barbell)",,"",1,"normal",29.48,8,,,
"Push Day","21 Dec 2025, 12:22","21 Dec 2025, 13:44","","Overhead Press (Barbell)",,"",2,"normal",31.75,6,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Seated Leg Curl (Machine)",,"",0,"normal",45.36,12,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Seated Leg Curl (Machine)",,"",1,"normal",45.36,12,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Seated Leg Curl (Machine)",,"",2,"normal",45.36,12,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Leg Extension (Machine)",,"",0,"normal",40.82,12,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Leg Extension (Machine)",,"",1,"normal",43.09,12,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Leg Extension (Machine)",,"",2,"normal",45.36,12,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Squat (Barbell)",,"",0,"normal",29.48,8,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Squat (Barbell)",,"",1,"normal",34.02,8,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Squat (Barbell)",,"",2,"normal",38.56,8,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Squat (Barbell)",,"",3,"normal",43.09,6,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Deadlift (Barbell)",,"",0,"normal",43.09,8,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Deadlift (Barbell)",,"",1,"normal",47.63,8,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Deadlift (Barbell)",,"",2,"normal",52.16,8,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Crunch (Machine)",,"",0,"normal",18.14,12,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Crunch (Machine)",,"",1,"normal",22.68,12,,,
"Leg day","18 Dec 2025, 12:51","18 Dec 2025, 14:06","","Crunch (Machine)",,"",2,"normal",27.22,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Bicep Curl (Dumbbell)",,"",0,"normal",18.14,10,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",38.56,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",40.82,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",43.09,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Lat Pulldown (Cable)",,"",0,"normal",38.56,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Lat Pulldown (Cable)",,"",1,"normal",38.56,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Lat Pulldown (Cable)",,"",2,"normal",38.56,10,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Hammer Curl (Cable)",,"",0,"normal",29.48,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Hammer Curl (Cable)",,"",1,"normal",29.48,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Hammer Curl (Cable)",,"",2,"normal",31.75,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",34.02,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",34.02,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",34.02,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Preacher Curl (Machine)",,"",0,"normal",22.68,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Preacher Curl (Machine)",,"",1,"normal",22.68,8,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","Preacher Curl (Machine)",,"",2,"normal",20.41,8,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","T Bar Row",,"",0,"normal",29.48,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","T Bar Row",,"",1,"normal",31.75,12,,,
"Pull Day","17 Dec 2025, 12:07","17 Dec 2025, 13:13","","T Bar Row",,"",2,"normal",31.75,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,10,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Front Raise (Dumbbell)",0,"",0,"normal",9.07,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Front Raise (Dumbbell)",0,"",1,"normal",9.07,10,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Front Raise (Dumbbell)",0,"",2,"normal",9.07,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Chest Fly (Machine)",,"",0,"normal",31.75,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Chest Fly (Machine)",,"",1,"normal",34.02,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Chest Fly (Machine)",,"",2,"normal",34.02,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Triceps Rope Pushdown",,"",0,"normal",24.95,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Triceps Rope Pushdown",,"",1,"normal",24.95,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Triceps Rope Pushdown",,"",2,"normal",24.95,10,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.68,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Incline Bench Press (Dumbbell)",,"",1,"normal",22.68,12,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Incline Bench Press (Dumbbell)",,"",2,"normal",27.22,8,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Overhead Press (Barbell)",,"",0,"normal",20.41,8,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Overhead Press (Barbell)",,"",1,"normal",24.95,8,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Overhead Press (Barbell)",,"",2,"normal",29.48,7,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Leg Raise Parallel Bars",,"",0,"normal",,20,,,
"Push Day","15 Dec 2025, 12:41","15 Dec 2025, 13:46","","Leg Raise Parallel Bars",,"",1,"normal",,20,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Hip Adduction (Machine)",,"",0,"normal",36.29,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Hip Adduction (Machine)",,"",1,"normal",40.82,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Hip Adduction (Machine)",,"",2,"normal",43.09,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Hip Abduction (Machine)",,"",0,"normal",36.29,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Hip Abduction (Machine)",,"",1,"normal",40.82,8,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Seated Calf Raise",,"25 lbs base",0,"normal",36.29,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Seated Calf Raise",,"25 lbs base",1,"normal",38.56,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Seated Leg Curl (Machine)",,"",0,"normal",40.82,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Seated Leg Curl (Machine)",,"",1,"normal",43.09,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Seated Leg Curl (Machine)",,"",2,"normal",45.36,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Leg Extension (Machine)",,"",0,"normal",36.29,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Leg Extension (Machine)",,"",1,"normal",38.56,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Leg Extension (Machine)",,"",2,"normal",40.82,12,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Squat (Barbell)",,"",0,"normal",20.41,8,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Squat (Barbell)",,"",1,"normal",22.68,8,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Squat (Barbell)",,"",2,"normal",24.95,8,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Squat (Barbell)",,"",3,"normal",27.22,8,,,
"Leg day","14 Dec 2025, 12:14","14 Dec 2025, 13:23","","Squat (Barbell)",,"",4,"normal",29.48,8,,,
"Pull Day","13 Dec 2025, 11:39","13 Dec 2025, 12:46","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",38.56,12,,,
"Pull Day","13 Dec 2025, 11:39","13 Dec 2025, 12:46","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",38.56,12,,,
"Pull Day","13 Dec 2025, 11:39","13 Dec 2025, 12:46","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",40.82,12,,,
"Pull Day","13 Dec 2025, 11:39","13 Dec 2025, 12:46","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",38.56,12,,,
"Pull Day","13 Dec 2025, 11:39","13 Dec 2025, 12:46","","Back Extension (Weighted Hyperextension)",,"",0,"normal",15.88,12,,,
"Pull Day","13 Dec 2025, 11:39","13 Dec 2025, 12:46","","Back Extension (Weighted Hyperextension)",,"",1,"normal",15.88,12,,,
"Pull Day","13 Dec 2025, 11:39","13 Dec 2025, 12:46","","Back Extension (Weighted Hyperextension)",,"",2,"normal",15.88,12,,,
